# C. W. Wright lidar532(at)gmail.com.  Generated:  2019-06-13 12:39:10.932767  by:  cwwppkgeotaglib.py as of 2019-04-04 19:30:00 
#  DJI M600 first test flight   
#  Trajectory File: /GP000639-gn10pk-CTMC.pos 
#        EXIF File: /2019-0612-exif.csv    251  Photos    Applied Clock Drift Correction: -1 days +23:59:54  EXIF UTC Offset:  0 days 06:00:00 
# Flash Event File: /GP000639.TXT    407  Flash Events.  Base Station:  
# Date     UTC Time	Photos.DNG	raw_exif_ymd_hms	Flash_Event_UTC_DATE_Time    	PIX Latitude	PIX Longitude	PIX Elevation	GPS Elevation	GPS Latitude	GPS Longitude	Q	N_Sats	 ZStdev    	 Ratio
2019-06-12 00:49:13	R0003713.JPG	2019:06:11 18:49:19	2019-06-12 00:49:12.998167199	39.71438974	-105.11625971	1754.76447507	1754.76450000	39.71438970	-105.11625981	1	9	0.00970000	121.40000000
2019-06-12 00:49:16	R0003714.JPG	2019:06:11 18:49:22	2019-06-12 00:49:16.001397999	39.71432771	-105.11641615	1754.73808812	1754.73810000	39.71432773	-105.11641607	1	9	0.00980000	44.70000000
2019-06-12 00:49:19	R0003715.JPG	2019:06:11 18:49:25	2019-06-12 00:49:19.001405479	39.71427010	-105.11656465	1754.71569550	1754.71570000	39.71427012	-105.11656461	1	9	0.00910000	56.00000000
2019-06-12 00:49:22	R0003716.JPG	2019:06:11 18:49:28	2019-06-12 00:49:22.000487759	39.71424863	-105.11662131	1754.74224360	1754.74220000	39.71424863	-105.11662131	1	9	0.00820000	67.10000000
2019-06-12 00:49:25	R0003717.JPG	2019:06:11 18:49:31	2019-06-12 00:49:25.001466559	39.71423829	-105.11660473	1754.87365307	1754.87370000	39.71423834	-105.11660477	1	9	0.00970000	53.90000000
2019-06-12 00:49:25	R0003717.JPG	2019:06:11 18:49:31	2019-06-12 00:49:25.001466559	39.71423829	-105.11660473	1754.87365307	1754.87370000	39.71423834	-105.11660477	1	9	0.00970000	53.90000000
2019-06-12 00:49:28	R0003718.JPG	2019:06:11 18:49:34	2019-06-12 00:49:27.998365319	39.71413527	-105.11653073	1754.77232795	1754.77230000	39.71413521	-105.11653069	1	9	0.01000000	67.90000000
2019-06-12 00:49:31	R0003719.JPG	2019:06:11 18:49:37	2019-06-12 00:49:31.001559439	39.71406261	-105.11649594	1754.74263213	1754.74260000	39.71406262	-105.11649594	1	9	0.01000000	81.40000000
2019-06-12 00:49:34	R0003720.JPG	2019:06:11 18:49:40	2019-06-12 00:49:34.003391479	39.71406159	-105.11649883	1754.82139986	1754.82100000	39.71406156	-105.11649887	1	9	0.01050000	98.70000000
2019-06-12 00:49:40	R0003722.JPG	2019:06:11 18:49:46	2019-06-12 00:49:40.001686559	39.71416099	-105.11624233	1755.40458786	1755.40460000	39.71416096	-105.11624243	1	9	0.01050000	50.70000000
2019-06-12 00:49:40	R0003722.JPG	2019:06:11 18:49:46	2019-06-12 00:49:40.001686559	39.71416099	-105.11624233	1755.40458786	1755.40460000	39.71416096	-105.11624243	1	9	0.01050000	50.70000000
2019-06-12 00:49:43	R0003723.JPG	2019:06:11 18:49:49	2019-06-12 00:49:43.001681639	39.71421974	-105.11608244	1755.23236855	1755.23240000	39.71421971	-105.11608253	1	9	0.01010000	135.30000000
2019-06-12 00:49:46	R0003724.JPG	2019:06:11 18:49:52	2019-06-12 00:49:46.000792839	39.71428056	-105.11592809	1755.22676448	1755.22680000	39.71428055	-105.11592813	1	9	0.01030000	141.90000000
2019-06-12 00:49:49	R0003725.JPG	2019:06:11 18:49:55	2019-06-12 00:49:49.001775079	39.71433972	-105.11577157	1755.14931456	1755.14930000	39.71433968	-105.11577167	1	9	0.00970000	150.70000000
2019-06-12 00:49:52	R0003726.JPG	2019:06:11 18:49:58	2019-06-12 00:49:52.001821119	39.71440345	-105.11561463	1755.05017250	1755.05020000	39.71440341	-105.11561473	1	9	0.00810000	158.40000000
2019-06-12 00:49:55	R0003727.JPG	2019:06:11 18:50:01	2019-06-12 00:49:54.998718079	39.71446508	-105.11545857	1755.18142885	1755.18150000	39.71446511	-105.11545850	1	9	0.00880000	75.40000000
2019-06-12 00:49:58	R0003728.JPG	2019:06:11 18:50:04	2019-06-12 00:49:58.001923359	39.71452706	-105.11530214	1754.87867269	1754.87870000	39.71452702	-105.11530224	1	9	0.00950000	92.80000000
2019-06-12 00:50:01	R0003729.JPG	2019:06:11 18:50:07	2019-06-12 00:50:01.001948199	39.71458967	-105.11514517	1754.94934514	1754.94920000	39.71458964	-105.11514527	1	9	0.00980000	110.10000000
2019-06-12 00:50:04	R0003730.JPG	2019:06:11 18:50:10	2019-06-12 00:50:03.998799319	39.71465145	-105.11498956	1754.99854059	1754.99850000	39.71465148	-105.11498950	1	9	0.00930000	125.70000000
2019-06-12 00:50:07	R0003731.JPG	2019:06:11 18:50:13	2019-06-12 00:50:07.002042118	39.71470817	-105.11483641	1755.17790280	1755.17800000	39.71470813	-105.11483651	1	9	0.00770000	47.20000000
2019-06-12 00:50:10	R0003732.JPG	2019:06:11 18:50:16	2019-06-12 00:50:09.998926119	39.71476847	-105.11468116	1755.07281085	1755.07280000	39.71476849	-105.11468111	1	9	0.00950000	63.10000000
2019-06-12 00:50:13	R0003733.JPG	2019:06:11 18:50:19	2019-06-12 00:50:13.002129559	39.71483113	-105.11452211	1755.01585026	1755.01580000	39.71483109	-105.11452223	1	9	0.00990000	79.30000000
2019-06-12 00:50:16	R0003734.JPG	2019:06:11 18:50:22	2019-06-12 00:50:15.999020319	39.71489231	-105.11436627	1754.99540813	1754.99540000	39.71489233	-105.11436622	1	9	0.00920000	94.10000000
2019-06-12 00:50:19	R0003735.JPG	2019:06:11 18:50:25	2019-06-12 00:50:19.002173639	39.71495134	-105.11421606	1754.98593891	1754.98590000	39.71495129	-105.11421618	1	9	0.00830000	109.40000000
2019-06-12 00:50:22	R0003736.JPG	2019:06:11 18:50:28	2019-06-12 00:50:22.003972558	39.71501364	-105.11405651	1754.96412110	1754.96480000	39.71501355	-105.11405672	1	9	0.00750000	123.30000000
2019-06-12 00:50:25	R0003737.JPG	2019:06:11 18:50:31	2019-06-12 00:50:24.999151359	39.71507540	-105.11390029	1754.76250942	1754.76250000	39.71507541	-105.11390025	1	9	0.00880000	22.90000000
2019-06-12 00:50:28	R0003738.JPG	2019:06:11 18:50:34	2019-06-12 00:50:28.002367799	39.71513763	-105.11374355	1755.10867734	1755.10850000	39.71513758	-105.11374367	1	9	0.00940000	29.20000000
2019-06-12 00:50:28	R0003738.JPG	2019:06:11 18:50:34	2019-06-12 00:50:28.002367799	39.71513763	-105.11374355	1755.10867734	1755.10850000	39.71513758	-105.11374367	1	9	0.00940000	29.20000000
2019-06-12 00:50:31	R0003739.JPG	2019:06:11 18:50:37	2019-06-12 00:50:30.999190119	39.71519953	-105.11358606	1755.26443642	1755.26450000	39.71519954	-105.11358602	1	9	0.01010000	178.80000000
2019-06-12 00:50:34	R0003740.JPG	2019:06:11 18:50:40	2019-06-12 00:50:34.002392399	39.71525611	-105.11343934	1755.29679235	1755.29700000	39.71525608	-105.11343941	1	9	0.00890000	195.70000000
2019-06-12 00:50:37	R0003741.JPG	2019:06:11 18:50:43	2019-06-12 00:50:36.999271279	39.71527840	-105.11338614	1755.02601828	1755.02590000	39.71527840	-105.11338614	1	9	0.00730000	80.20000000
2019-06-12 00:50:40	R0003742.JPG	2019:06:11 18:50:46	2019-06-12 00:50:40.002436839	39.71526030	-105.11337395	1754.88370350	1754.88380000	39.71526036	-105.11337401	1	9	0.00840000	99.90000000
2019-06-12 00:50:43	R0003743.JPG	2019:06:11 18:50:49	2019-06-12 00:50:43.002563639	39.71515879	-105.11328557	1754.71864311	1754.71880000	39.71515886	-105.11328563	1	9	0.00940000	250.60000000
2019-06-12 00:50:46	R0003744.JPG	2019:06:11 18:50:52	2019-06-12 00:50:45.999401199	39.71510243	-105.11324606	1754.66820611	1754.66820000	39.71510243	-105.11324605	1	9	0.00940000	24.10000000
2019-06-12 00:50:49	R0003745.JPG	2019:06:11 18:50:55	2019-06-12 00:50:49.002595279	39.71510111	-105.11324741	1754.79318469	1754.79320000	39.71510111	-105.11324740	1	9	0.00860000	32.20000000
2019-06-12 00:50:52	R0003746.JPG	2019:06:11 18:50:58	2019-06-12 00:50:52.002631959	39.71509175	-105.11325824	1754.71184583	1754.71160000	39.71509178	-105.11325817	1	9	0.00750000	37.80000000
2019-06-12 00:50:55	R0003747.JPG	2019:06:11 18:51:01	2019-06-12 00:50:54.999522239	39.71504330	-105.11338228	1754.79810669	1754.79810000	39.71504329	-105.11338231	1	9	0.00830000	83.10000000
2019-06-12 00:50:58	R0003748.JPG	2019:06:11 18:51:04	2019-06-12 00:50:58.002676639	39.71498122	-105.11354511	1754.95800482	1754.95800000	39.71498127	-105.11354497	1	9	0.00910000	248.60000000
2019-06-12 00:51:01	R0003749.JPG	2019:06:11 18:51:07	2019-06-12 00:51:01.002749599	39.71492212	-105.11369973	1754.99918754	1754.99930000	39.71492217	-105.11369959	1	9	0.00900000	244.60000000
2019-06-12 00:51:04	R0003750.JPG	2019:06:11 18:51:10	2019-06-12 00:51:04.002753559	39.71486066	-105.11385194	1754.91832125	1754.91840000	39.71486072	-105.11385181	1	9	0.00800000	18.70000000
2019-06-12 00:51:07	R0003751.JPG	2019:06:11 18:51:13	2019-06-12 00:51:07.006280519	39.71480437	-105.11400104	1754.99356734	1754.99360000	39.71480449	-105.11400072	1	9	0.00690000	22.10000000
2019-06-12 00:51:10	R0003752.JPG	2019:06:11 18:51:16	2019-06-12 00:51:09.999648199	39.71474425	-105.11415435	1755.00959374	1755.00960000	39.71474424	-105.11415437	1	9	0.00820000	25.20000000
2019-06-12 00:51:13	R0003753.JPG	2019:06:11 18:51:19	2019-06-12 00:51:13.002975839	39.71468365	-105.11431000	1754.90758157	1754.90770000	39.71468371	-105.11430985	1	9	0.00900000	24.00000000
2019-06-12 00:51:16	R0003754.JPG	2019:06:11 18:51:22	2019-06-12 00:51:15.999822239	39.71462137	-105.11446702	1754.82790455	1754.82790000	39.71462137	-105.11446703	1	9	0.00870000	28.50000000
2019-06-12 00:51:19	R0003755.JPG	2019:06:11 18:51:25	2019-06-12 00:51:19.003045719	39.71456043	-105.11462112	1754.82418275	1754.82400000	39.71456049	-105.11462097	1	9	0.00790000	33.50000000
2019-06-12 00:51:22	R0003756.JPG	2019:06:11 18:51:28	2019-06-12 00:51:21.999866799	39.71449861	-105.11477710	1754.91819706	1754.91820000	39.71449861	-105.11477711	1	9	0.00680000	37.80000000
2019-06-12 00:51:25	R0003757.JPG	2019:06:11 18:51:31	2019-06-12 00:51:25.003065039	39.71443621	-105.11493327	1754.91566107	1754.91570000	39.71443627	-105.11493311	1	9	0.00790000	16.00000000
2019-06-12 00:51:28	R0003758.JPG	2019:06:11 18:51:34	2019-06-12 00:51:28.011374239	39.71437446	-105.11509132	1754.89929545	1754.89930000	39.71437469	-105.11509074	1	9	0.00860000	19.00000000
2019-06-12 00:51:31	R0003759.JPG	2019:06:11 18:51:37	2019-06-12 00:51:31.002118279	39.71431504	-105.11524654	1754.86869809	1754.86870000	39.71431509	-105.11524643	1	9	0.00870000	22.20000000
2019-06-12 00:51:34	R0003760.JPG	2019:06:11 18:51:40	2019-06-12 00:51:34.003243879	39.71425306	-105.11540172	1754.90000000	1754.90000000	39.71425313	-105.11540155	1	9	0.00810000	24.90000000
2019-06-12 00:51:34	R0003760.JPG	2019:06:11 18:51:40	2019-06-12 00:51:34.003243879	39.71425306	-105.11540172	1754.90000000	1754.90000000	39.71425313	-105.11540155	1	9	0.00810000	24.90000000
2019-06-12 00:51:37	R0003761.JPG	2019:06:11 18:51:43	2019-06-12 00:51:37.000080679	39.71419093	-105.11555811	1754.83620044	1754.83620000	39.71419093	-105.11555811	1	9	0.00700000	31.10000000
2019-06-12 00:51:40	R0003762.JPG	2019:06:11 18:51:46	2019-06-12 00:51:40.003296759	39.71412747	-105.11571332	1754.98307275	1754.98290000	39.71412754	-105.11571315	1	9	0.00830000	114.60000000
2019-06-12 00:51:43	R0003763.JPG	2019:06:11 18:51:49	2019-06-12 00:51:43.000940119	39.71406605	-105.11587043	1754.94289370	1754.94290000	39.71406607	-105.11587038	1	9	0.00890000	117.10000000
2019-06-12 00:51:46	R0003764.JPG	2019:06:11 18:51:52	2019-06-12 00:51:46.001776359	39.71400519	-105.11602499	1754.87083642	1754.87080000	39.71400523	-105.11602490	1	9	0.00880000	117.80000000
2019-06-12 00:51:49	R0003765.JPG	2019:06:11 18:51:55	2019-06-12 00:51:48.995237519	39.71394454	-105.11618005	1754.95995904	1754.96010000	39.71394444	-105.11618030	1	9	0.00800000	22.00000000
2019-06-12 00:51:52	R0003766.JPG	2019:06:11 18:51:58	2019-06-12 00:51:51.998291839	39.71389149	-105.11632024	1755.04953765	1755.04960000	39.71389147	-105.11632031	1	9	0.00700000	26.00000000
2019-06-12 00:51:55	R0003767.JPG	2019:06:11 18:52:01	2019-06-12 00:51:54.997332439	39.71387260	-105.11636278	1755.03279063	1755.03290000	39.71387259	-105.11636279	1	9	0.00820000	28.80000000
2019-06-12 00:51:58	R0003768.JPG	2019:06:11 18:52:04	2019-06-12 00:51:57.998297479	39.71386253	-105.11634364	1755.22384639	1755.22420000	39.71386251	-105.11634361	1	9	0.00880000	33.50000000
2019-06-12 00:52:01	R0003769.JPG	2019:06:11 18:52:07	2019-06-12 00:52:00.998377119	39.71375878	-105.11627021	1755.17179915	1755.17170000	39.71375872	-105.11627017	1	9	0.00880000	37.60000000
2019-06-12 00:52:04	R0003770.JPG	2019:06:11 18:52:10	2019-06-12 00:52:03.998432999	39.71368934	-105.11623873	1755.03061598	1755.03060000	39.71368932	-105.11623872	1	9	0.00830000	41.40000000
2019-06-12 00:52:07	R0003771.JPG	2019:06:11 18:52:13	2019-06-12 00:52:06.998448079	39.71368840	-105.11623652	1754.89327542	1754.89320000	39.71368841	-105.11623652	1	9	0.00720000	46.80000000
2019-06-12 00:52:10	R0003772.JPG	2019:06:11 18:52:16	2019-06-12 00:52:09.998498319	39.71373506	-105.11613972	1755.04910179	1755.04920000	39.71373508	-105.11613965	1	9	0.00820000	50.90000000
2019-06-12 00:52:13	R0003773.JPG	2019:06:11 18:52:19	2019-06-12 00:52:12.998546479	39.71379021	-105.11597527	1755.14604215	1755.14610000	39.71379024	-105.11597519	1	9	0.00910000	54.90000000
2019-06-12 00:52:16	R0003774.JPG	2019:06:11 18:52:22	2019-06-12 00:52:15.998561959	39.71385057	-105.11581667	1755.30763587	1755.30770000	39.71385060	-105.11581659	1	9	0.00920000	57.50000000
2019-06-12 00:52:19	R0003775.JPG	2019:06:11 18:52:25	2019-06-12 00:52:18.998655119	39.71391013	-105.11566481	1755.44795092	1755.44800000	39.71391016	-105.11566474	1	9	0.00820000	60.00000000
2019-06-12 00:52:22	R0003776.JPG	2019:06:11 18:52:28	2019-06-12 00:52:21.995759159	39.71396928	-105.11550882	1755.39009084	1755.38990000	39.71396936	-105.11550859	1	9	0.00700000	63.00000000
2019-06-12 00:52:25	R0003777.JPG	2019:06:11 18:52:31	2019-06-12 00:52:24.998737359	39.71403054	-105.11535653	1755.28429280	1755.28430000	39.71403056	-105.11535647	1	9	0.00810000	65.40000000
2019-06-12 00:52:28	R0003778.JPG	2019:06:11 18:52:34	2019-06-12 00:52:27.998719959	39.71409226	-105.11520110	1755.19982496	1755.19980000	39.71409229	-105.11520103	1	9	0.00880000	12.80000000
2019-06-12 00:52:31	R0003779.JPG	2019:06:11 18:52:37	2019-06-12 00:52:30.998798759	39.71415314	-105.11504515	1755.23939904	1755.23940000	39.71415316	-105.11504509	1	9	0.00940000	69.60000000
2019-06-12 00:52:34	R0003780.JPG	2019:06:11 18:52:40	2019-06-12 00:52:33.998811679	39.71421339	-105.11488746	1755.35296174	1755.35300000	39.71421341	-105.11488740	1	9	0.00830000	71.70000000
2019-06-12 00:52:37	R0003781.JPG	2019:06:11 18:52:43	2019-06-12 00:52:36.997913279	39.71427661	-105.11472977	1755.31442316	1755.31440000	39.71427665	-105.11472966	1	9	0.00700000	74.30000000
2019-06-12 00:52:40	R0003782.JPG	2019:06:11 18:52:46	2019-06-12 00:52:39.998974479	39.71433713	-105.11457432	1755.25493138	1755.25490000	39.71433715	-105.11457427	1	9	0.00810000	76.30000000
2019-06-12 00:52:43	R0003783.JPG	2019:06:11 18:52:49	2019-06-12 00:52:42.995987959	39.71439821	-105.11441955	1755.09145476	1755.09120000	39.71439829	-105.11441935	1	9	0.00900000	77.60000000
2019-06-12 00:52:46	R0003784.JPG	2019:06:11 18:52:52	2019-06-12 00:52:45.999064959	39.71446059	-105.11426479	1754.97438857	1754.97430000	39.71446061	-105.11426474	1	9	0.00890000	18.60000000
2019-06-12 00:52:49	R0003785.JPG	2019:06:11 18:52:55	2019-06-12 00:52:49.000861279	39.71452121	-105.11411058	1754.79742377	1754.79740000	39.71452119	-105.11411062	1	9	0.00810000	21.30000000
2019-06-12 00:52:52	R0003786.JPG	2019:06:11 18:52:58	2019-06-12 00:52:51.996131279	39.71458007	-105.11395603	1755.04547385	1755.04600000	39.71458014	-105.11395583	1	9	0.00710000	24.30000000
2019-06-12 00:52:55	R0003787.JPG	2019:06:11 18:53:01	2019-06-12 00:52:54.999186959	39.71464078	-105.11380202	1755.14700285	1755.14700000	39.71464080	-105.11380198	1	9	0.00850000	26.50000000
2019-06-12 00:52:58	R0003788.JPG	2019:06:11 18:53:04	2019-06-12 00:52:57.999146999	39.71470286	-105.11364617	1755.16966034	1755.16970000	39.71470288	-105.11364612	1	9	0.00990000	151.30000000
2019-06-12 00:53:01	R0003789.JPG	2019:06:11 18:53:07	2019-06-12 00:53:00.999198799	39.71476483	-105.11348431	1754.95315400	1754.95310000	39.71476485	-105.11348427	1	9	0.00930000	148.90000000
2019-06-12 00:53:04	R0003790.JPG	2019:06:11 18:53:10	2019-06-12 00:53:03.999255279	39.71482500	-105.11332499	1754.88981676	1754.88980000	39.71482502	-105.11332495	1	9	0.00850000	146.20000000
2019-06-12 00:53:07	R0003791.JPG	2019:06:11 18:53:13	2019-06-12 00:53:06.999252039	39.71488632	-105.11317122	1754.65029641	1754.65030000	39.71488633	-105.11317118	1	9	0.00780000	182.30000000
2019-06-12 00:53:10	R0003792.JPG	2019:06:11 18:53:16	2019-06-12 00:53:09.999319279	39.71491214	-105.11310790	1754.72233935	1754.72240000	39.71491214	-105.11310789	1	9	0.00880000	13.00000000
2019-06-12 00:53:13	R0003793.JPG	2019:06:11 18:53:19	2019-06-12 00:53:12.999362239	39.71490043	-105.11310196	1754.90534668	1754.90540000	39.71490042	-105.11310196	1	9	0.00930000	16.00000000
2019-06-12 00:53:16	R0003794.JPG	2019:06:11 18:53:22	2019-06-12 00:53:15.999396519	39.71480505	-105.11301690	1755.08357417	1755.08360000	39.71480503	-105.11301688	1	9	0.00890000	19.10000000
2019-06-12 00:53:19	R0003795.JPG	2019:06:11 18:53:25	2019-06-12 00:53:18.999426439	39.71474050	-105.11296637	1755.39484305	1755.39490000	39.71474049	-105.11296637	1	9	0.00810000	22.60000000
2019-06-12 00:53:22	R0003796.JPG	2019:06:11 18:53:28	2019-06-12 00:53:21.999474519	39.71473467	-105.11296501	1755.48005927	1755.48010000	39.71473467	-105.11296501	1	9	0.00710000	24.70000000
2019-06-12 00:53:25	R0003797.JPG	2019:06:11 18:53:31	2019-06-12 00:53:24.999566119	39.71470642	-105.11301339	1755.40581918	1755.40580000	39.71470642	-105.11301340	1	9	0.00820000	10.70000000
2019-06-12 00:53:28	R0003798.JPG	2019:06:11 18:53:34	2019-06-12 00:53:27.998592719	39.71464905	-105.11317303	1755.27921956	1755.27920000	39.71464902	-105.11317311	1	9	0.00870000	12.70000000
2019-06-12 00:53:31	R0003799.JPG	2019:06:11 18:53:37	2019-06-12 00:53:30.999562279	39.71459374	-105.11332456	1755.26120709	1755.26120000	39.71459373	-105.11332459	1	9	0.00870000	14.90000000
2019-06-12 00:53:34	R0003800.JPG	2019:06:11 18:53:40	2019-06-12 00:53:33.999625039	39.71454241	-105.11346270	1755.15430952	1755.15430000	39.71454240	-105.11346272	1	9	0.00820000	16.90000000
2019-06-12 00:53:37	R0003801.JPG	2019:06:11 18:53:43	2019-06-12 00:53:36.999669639	39.71448334	-105.11361470	1755.19309967	1755.19310000	39.71448333	-105.11361472	1	9	0.00700000	19.00000000
2019-06-12 00:53:43	R0003803.JPG	2019:06:11 18:53:49	2019-06-12 00:53:43.005388879	39.71435846	-105.11392962	1755.38103187	1755.38120000	39.71435858	-105.11392934	1	9	0.00880000	21.80000000
2019-06-12 00:53:46	R0003804.JPG	2019:06:11 18:53:52	2019-06-12 00:53:45.996781439	39.71429545	-105.11408009	1755.31340064	1755.31340000	39.71429538	-105.11408025	1	9	0.00880000	23.10000000
2019-06-12 00:53:49	R0003805.JPG	2019:06:11 18:53:55	2019-06-12 00:53:48.999873439	39.71423259	-105.11423744	1755.15030541	1755.15030000	39.71423259	-105.11423745	1	9	0.00830000	18.80000000
2019-06-12 00:53:52	R0003806.JPG	2019:06:11 18:53:58	2019-06-12 00:53:51.998893159	39.71417181	-105.11439362	1755.14730697	1755.14730000	39.71417179	-105.11439368	1	9	0.00720000	31.60000000
2019-06-12 00:53:55	R0003807.JPG	2019:06:11 18:54:01	2019-06-12 00:53:54.999939239	39.71411210	-105.11454883	1755.07670140	1755.07670000	39.71411210	-105.11454883	1	9	0.00810000	35.80000000
2019-06-12 00:54:01	R0003809.JPG	2019:06:11 18:54:07	2019-06-12 00:54:00.999033239	39.71398973	-105.11486238	1755.01878260	1755.01880000	39.71398971	-105.11486244	1	9	0.00880000	39.40000000
2019-06-12 00:54:07	R0003811.JPG	2019:06:11 18:54:13	2019-06-12 00:54:07.000062199	39.71386626	-105.11516988	1754.90839905	1754.90840000	39.71386627	-105.11516988	1	9	0.00700000	15.40000000
2019-06-12 00:54:10	R0003812.JPG	2019:06:11 18:54:16	2019-06-12 00:54:10.000183439	39.71380593	-105.11532607	1754.87479132	1754.87480000	39.71380594	-105.11532606	1	9	0.00800000	18.00000000
2019-06-12 00:54:13	R0003813.JPG	2019:06:11 18:54:19	2019-06-12 00:54:13.000153919	39.71374511	-105.11548428	1754.76150394	1754.76150000	39.71374512	-105.11548427	1	9	0.00880000	20.60000000
2019-06-12 00:54:16	R0003814.JPG	2019:06:11 18:54:22	2019-06-12 00:54:16.000202879	39.71368111	-105.11564338	1754.94899919	1754.94900000	39.71368111	-105.11564337	1	9	0.00900000	20.40000000
2019-06-12 00:54:19	R0003815.JPG	2019:06:11 18:54:25	2019-06-12 00:54:19.000290479	39.71362140	-105.11579368	1754.93309169	1754.93310000	39.71362140	-105.11579366	1	9	0.00830000	25.90000000
2019-06-12 00:54:22	R0003816.JPG	2019:06:11 18:54:28	2019-06-12 00:54:21.997337559	39.71356488	-105.11594700	1754.95110388	1754.95120000	39.71356483	-105.11594714	1	9	0.00710000	29.10000000
2019-06-12 00:54:25	R0003817.JPG	2019:06:11 18:54:31	2019-06-12 00:54:25.000338559	39.71351656	-105.11607786	1755.14129926	1755.14130000	39.71351656	-105.11607786	1	9	0.00820000	31.30000000
2019-06-12 00:54:28	R0003818.JPG	2019:06:11 18:54:34	2019-06-12 00:54:28.000344599	39.71349863	-105.11610761	1755.16891933	1755.16890000	39.71349863	-105.11610761	1	9	0.00900000	33.80000000
2019-06-12 00:54:31	R0003819.JPG	2019:06:11 18:54:37	2019-06-12 00:54:31.000422399	39.71350188	-105.11610732	1755.17815378	1755.17810000	39.71350188	-105.11610732	1	9	0.01010000	36.10000000
2019-06-12 00:54:34	R0003820.JPG	2019:06:11 18:54:40	2019-06-12 00:54:33.997477679	39.71350176	-105.11610873	1755.21025399	1755.21000000	39.71350176	-105.11610873	1	9	0.00860000	37.80000000
2019-06-12 00:54:37	R0003821.JPG	2019:06:11 18:54:43	2019-06-12 00:54:37.000511319	39.71350036	-105.11611538	1755.13740803	1755.13740000	39.71350036	-105.11611539	1	9	0.00730000	40.50000000
2019-06-12 00:54:40	R0003822.JPG	2019:06:11 18:54:46	2019-06-12 00:54:40.000527639	39.71356932	-105.11607517	1755.22211456	1755.22210000	39.71356932	-105.11607517	1	9	0.00840000	42.10000000
2019-06-12 00:54:43	R0003823.JPG	2019:06:11 18:54:49	2019-06-12 00:54:43.000542519	39.71358590	-105.11607285	1755.24236626	1755.24240000	39.71358590	-105.11607285	1	9	0.00930000	170.20000000
2019-06-12 00:54:46	R0003824.JPG	2019:06:11 18:54:52	2019-06-12 00:54:46.000588799	39.71359027	-105.11606695	1753.88822904	1753.88980000	39.71359026	-105.11606696	1	9	0.00930000	22.10000000
2019-06-12 00:54:49	R0003825.JPG	2019:06:11 18:54:55	2019-06-12 00:54:49.000652519	39.71372450	-105.11597131	1745.34630342	1745.34830000	39.71372445	-105.11597134	1	9	0.00880000	26.70000000
2019-06-12 00:54:52	R0003826.JPG	2019:06:11 18:54:58	2019-06-12 00:54:52.000671239	39.71400001	-105.11580130	1736.33720028	1736.33920000	39.71399994	-105.11580134	1	9	0.00730000	31.00000000
2019-06-12 00:54:55	R0003827.JPG	2019:06:11 18:55:01	2019-06-12 00:54:55.000730439	39.71427699	-105.11561718	1727.29646862	1727.29860000	39.71427694	-105.11561721	1	9	0.00830000	11.80000000
2019-06-12 00:54:58	R0003828.JPG	2019:06:11 18:55:04	2019-06-12 00:54:58.000754079	39.71447384	-105.11548668	1718.44303378	1718.44530000	39.71447379	-105.11548671	1	9	0.00960000	38.30000000
2019-06-12 00:55:01	R0003829.JPG	2019:06:11 18:55:07	2019-06-12 00:55:01.000766399	39.71464981	-105.11536504	1709.69032475	1709.69250000	39.71464977	-105.11536507	1	9	0.00930000	41.50000000
2019-06-12 00:55:04	R0003830.JPG	2019:06:11 18:55:10	2019-06-12 00:55:04.000823559	39.71479792	-105.11527013	1702.65185402	1702.65330000	39.71479790	-105.11527014	1	9	0.00820000	44.50000000
2019-06-12 00:55:07	R0003831.JPG	2019:06:11 18:55:13	2019-06-12 00:55:07.000891959	39.71486710	-105.11523669	1698.44826302	1698.44890000	39.71486709	-105.11523670	1	9	0.00700000	47.30000000
2019-06-12 00:55:10	R0003832.JPG	2019:06:11 18:55:16	2019-06-12 00:55:09.999951959	39.71489406	-105.11521347	1697.30850444	1697.30850000	39.71489406	-105.11521347	1	9	0.00810000	50.20000000
2019-06-12 00:55:13	R0003833.JPG	2019:06:11 18:55:19	2019-06-12 00:55:13.001051879	39.71488514	-105.11521392	1697.46630032	1697.46630000	39.71488514	-105.11521392	1	9	0.00870000	7.00000000
2019-06-12 00:55:16	R0003834.JPG	2019:06:11 18:55:22	2019-06-12 00:55:15.998019719	39.71488377	-105.11521462	1697.53089445	1697.53100000	39.71488378	-105.11521463	1	9	0.00880000	8.30000000
2019-06-12 00:55:19	R0003835.JPG	2019:06:11 18:55:25	2019-06-12 00:55:19.001064599	39.71489370	-105.11522183	1697.03458899	1697.03490000	39.71489369	-105.11522183	1	9	0.00810000	9.60000000
2019-06-12 00:55:22	R0003836.JPG	2019:06:11 18:55:28	2019-06-12 00:55:21.998129239	39.71489619	-105.11522341	1696.14519687	1696.14470000	39.71489619	-105.11522340	1	9	0.00700000	10.80000000
2019-06-12 00:55:25	R0003837.JPG	2019:06:11 18:55:31	2019-06-12 00:55:25.001109039	39.71490951	-105.11522995	1695.27409935	1695.27440000	39.71490951	-105.11522994	1	9	0.00860000	12.60000000
2019-06-12 00:55:28	R0003838.JPG	2019:06:11 18:55:34	2019-06-12 00:55:28.001169039	39.71490994	-105.11523025	1694.60139795	1694.60160000	39.71490994	-105.11523025	1	9	0.00910000	13.90000000
# Footer 
